CouncillorId,CouncillorName,Party,Position,Canton,Region,Date_de_naissance,Age,Sexe,Voting_Object,Vote,Party_Vote,VoteAgainstParty
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,77. Grossesses ? problemes. Ameliorer l'information et les conseils destines aux femmes enceintes,No,Yes,1
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,78. Modification du regime des allocations pour perte de gain pour les jours de service effectues dans le cadre du service d'appui,Yes,Yes,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,79. Pandemie de coronavirus. Pas de hausse des primes d'assurance-maladie,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,80. Autoriser la mise sur le marche de dispositifs medicaux soumis ? un regime normatif non europeen,Yes,Yes,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,81. Lutter contre la pauvrete infantile,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,82. Halte ? la hausse continue des primes d'assurance-maladie! Interdire pour dix ans les hausses de primes dans l'assurance obligatoire des soins,N/A,Yes,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,83. Protection de la sante des travailleurs et travailleuses. Pour une ratification de la Convention no 187 de l'OIT sur le cadre promotionnel de la securite et la sante au travail,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,84. Analyse de l'impact du teletravail sur le monde du travail et sur les transports pendant la crise sanitaire du Covid-19. Definition de scenarios et de mesures d'incitation pour l'avenir,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,85. Travail d'importance systemique. Une reconnaissance s'impose,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,86. Biens essentiels. Reduire notre dependance economique,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,87. Etudier l'impact des nouvelles formes de travail sur les infrastructures dans le but d'implementer les changements benefiques,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,88. Ameliorer les conditions de production et d'ecoulement des succedanes de viande,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,89. Agriculture suisse respectueuse du climat,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,90. Secteur medicosocial. La Suisse ne doit pas dependre de la main-d'oeuvre etrangere,Yes,Yes,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,91. Lancer un programme d'impulsion Covid pour renforcer la resilience de l'economie et de la societe,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,92. Pour la formation de davantage de medecins en Suisse,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,93. etablir un plan d'action pour l'economie sociale,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,94. Renforcer le travail politique de milice en en faisant valider les acquis par les hautes ecoles,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,95. Teletravail. Opportunites et protection des salaries et salariees,No,No,0
2781,Umbricht Pieren Nadja,Schweizerische Volkspartei,Right,BE,swiss german,14/02/1980,42,F,"96. economie sociale, gestion participative, service public. Quelles le?ons pour la Suisse?",No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,01. Augmentation progressive des depenses de l'armee,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,02. Transparence sur les cas de discours haineux dans les medias sociaux,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,03. Prevenir le gaspillage d'energie d? aux appareils qui tournent inutilement,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,04. Amelioration de la securite routiere gr?ce ? l'echange d'informations. Permettre ? la police suisse d'acceder ? l'ERRU,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,05. Agir pour une plus grande neutralite des algorithmes,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,06. Assurer la distanciation physique dans les deplacements,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,07. Pour une prise en consideration des co?ts sur la sante et l'environnement du transport motorise,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,08. Proteger efficacement les moins de 16 ans contre la pornographie sur Internet. #banporn4kids#,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,09. Un bilan CO2 des activites de la Confederation,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,10. Programme d'impulsion Covid dans les domaines de l'energie et de la biodiversite,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,11. Le Conseil federal s'engage au niveau international en faveur de l'introduction d'une taxe sur le kerosene,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,12. Vols court-courriers. Strategie de transfert,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,13. Modification de la Convention de Chicago. Il est temps d'imposer le trafic aerien,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,14. Viabilite du service public suisse,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,15. Contre la distribution des benefices des entreprises du service public,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,16. Installation de telephonie mobile avec la technologie de la 5G. Consequences des ondes millimetriques sur la nature et les personnes,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,17. Pour une interdiction des farts fluores nocifs dans le sport populaire,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,18. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,19. Code de procedure civile. Modification,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,20. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,21. Code de procedure civile. Modification,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,22. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,23. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,24. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,25. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,26. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,27. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,28. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,29. Code de procedure civile. Modification,N/A,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,30. Code de procedure civile. Modification,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,31. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,32. Code de procedure civile. Modification,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,33. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,34. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,35. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,36. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,37. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,38. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,39. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,40. Code de procedure civile. Modification,N/A,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,41. Code de procedure civile. Modification,N/A,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,42. Code de procedure civile. Modification,N/A,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,43. Code de procedure civile. Modification,N/A,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,44. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,45. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,46. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,47. Code de procedure civile. Modification,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,48. Protection juridique ? titre preventif en dehors des heures de bureau,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,49. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,50. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,51. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,52. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,53. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,54. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,55. Loi sur la TVA. Revision partielle,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,56. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,57. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,58. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,59. Loi sur la TVA. Revision partielle,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,60. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,61. Loi sur la TVA. Revision partielle,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,62. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,63. Loi sur la TVA. Revision partielle,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,64. Loi sur la TVA. Revision partielle,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,65. Loi sur la TVA. Revision partielle,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,66. Loi sur la TVA. Revision partielle,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,67. Ordonnance sur les marches publics. Combler les lacunes concernant les normes sociales minimales,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,68. Protection contre le harcelement sexuel dans les marches publics,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,69. Mise en oeuvre d'une strategie durable de litteratie des donnees (competences en matiere de donnees) dans le cadre de la transformation numerique du systeme de sante,N/A,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,70. Biens culturels confisques ? l'epoque du national-socialisme. Institution d'une commission independante,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,71. Campagnes de prevention de la violence,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,72. Campagnes de prevention de la violence,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,73. Reduire le nombre d'avortements tardifs en Suisse,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,74. Coronavirus. Ne pas reporter les co?ts de la pandemie sur les primes,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,75. Programme de detection precoce des atteintes au bien-etre des enfants,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,76. Applaudir ne suffit pas! Permettre au personnel de la sante de recuperer,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,77. Grossesses ? problemes. Ameliorer l'information et les conseils destines aux femmes enceintes,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,78. Modification du regime des allocations pour perte de gain pour les jours de service effectues dans le cadre du service d'appui,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,79. Pandemie de coronavirus. Pas de hausse des primes d'assurance-maladie,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,80. Autoriser la mise sur le marche de dispositifs medicaux soumis ? un regime normatif non europeen,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,81. Lutter contre la pauvrete infantile,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,82. Halte ? la hausse continue des primes d'assurance-maladie! Interdire pour dix ans les hausses de primes dans l'assurance obligatoire des soins,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,83. Protection de la sante des travailleurs et travailleuses. Pour une ratification de la Convention no 187 de l'OIT sur le cadre promotionnel de la securite et la sante au travail,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,84. Analyse de l'impact du teletravail sur le monde du travail et sur les transports pendant la crise sanitaire du Covid-19. Definition de scenarios et de mesures d'incitation pour l'avenir,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,85. Travail d'importance systemique. Une reconnaissance s'impose,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,86. Biens essentiels. Reduire notre dependance economique,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,87. Etudier l'impact des nouvelles formes de travail sur les infrastructures dans le but d'implementer les changements benefiques,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,88. Ameliorer les conditions de production et d'ecoulement des succedanes de viande,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,89. Agriculture suisse respectueuse du climat,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,90. Secteur medicosocial. La Suisse ne doit pas dependre de la main-d'oeuvre etrangere,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,91. Lancer un programme d'impulsion Covid pour renforcer la resilience de l'economie et de la societe,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,92. Pour la formation de davantage de medecins en Suisse,No,Yes,1
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,93. etablir un plan d'action pour l'economie sociale,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,94. Renforcer le travail politique de milice en en faisant valider les acquis par les hautes ecoles,Yes,Yes,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,95. Teletravail. Opportunites et protection des salaries et salariees,No,No,0
2786,Grossen Juerg,GreenLiberal,Right,BE,swiss german,24/08/1969,53,M,"96. economie sociale, gestion participative, service public. Quelles le?ons pour la Suisse?",No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,01. Augmentation progressive des depenses de l'armee,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,02. Transparence sur les cas de discours haineux dans les medias sociaux,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,03. Prevenir le gaspillage d'energie d? aux appareils qui tournent inutilement,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,04. Amelioration de la securite routiere gr?ce ? l'echange d'informations. Permettre ? la police suisse d'acceder ? l'ERRU,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,05. Agir pour une plus grande neutralite des algorithmes,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,06. Assurer la distanciation physique dans les deplacements,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,07. Pour une prise en consideration des co?ts sur la sante et l'environnement du transport motorise,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,08. Proteger efficacement les moins de 16 ans contre la pornographie sur Internet. #banporn4kids#,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,09. Un bilan CO2 des activites de la Confederation,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,10. Programme d'impulsion Covid dans les domaines de l'energie et de la biodiversite,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,11. Le Conseil federal s'engage au niveau international en faveur de l'introduction d'une taxe sur le kerosene,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,12. Vols court-courriers. Strategie de transfert,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,13. Modification de la Convention de Chicago. Il est temps d'imposer le trafic aerien,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,14. Viabilite du service public suisse,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,15. Contre la distribution des benefices des entreprises du service public,N/A,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,16. Installation de telephonie mobile avec la technologie de la 5G. Consequences des ondes millimetriques sur la nature et les personnes,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,17. Pour une interdiction des farts fluores nocifs dans le sport populaire,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,18. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,19. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,20. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,21. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,22. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,23. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,24. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,25. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,26. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,27. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,28. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,29. Code de procedure civile. Modification,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,30. Code de procedure civile. Modification,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,31. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,32. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,33. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,34. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,35. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,36. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,37. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,38. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,39. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,40. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,41. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,42. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,43. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,44. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,45. Code de procedure civile. Modification,No,Yes,1
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,46. Code de procedure civile. Modification,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,47. Code de procedure civile. Modification,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,48. Protection juridique ? titre preventif en dehors des heures de bureau,Yes,No,1
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,49. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,50. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,51. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,52. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,53. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,54. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,55. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,56. Loi sur la TVA. Revision partielle,No,No,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,57. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,58. Loi sur la TVA. Revision partielle,No,Yes,1
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,59. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,60. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,61. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,62. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,63. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,64. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,65. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,66. Loi sur la TVA. Revision partielle,Yes,Yes,0
2789,Feller Olivier,LiberalRadical,Right,VD,swiss french,30/08/1974,48,M,67. Ordonnance sur les marches publics. Combler les lacunes concernant les normes sociales minimales,No,No,0
